fpr,tpr,threshold
0.5622982569399613,0.946524064171123,0.13176730948408913
0.5622982569399613,0.9500891265597148,0.13100380090576577
0.5648805681084571,0.9500891265597148,0.13021304265236686
0.5648805681084571,0.9518716577540107,0.1300561893718538
0.565526145900581,0.9518716577540107,0.12974881043927022
0.565526145900581,0.9536541889483066,0.12974023993771275
0.5765009683666882,0.9536541889483066,0.12508626758963223
0.5765009683666882,0.9554367201426025,0.12410379654595023
0.5823111684958038,0.9554367201426025,0.11973705426865766
0.5823111684958038,0.9572192513368984,0.11966513478185431
0.5881213686249193,0.9572192513368984,0.11640918770754805
0.5881213686249193,0.9590017825311943,0.11551054985826521
0.5887669464170433,0.9590017825311943,0.11550497573740856
0.5887669464170433,0.9607843137254902,0.11464600613281146
0.5952227243382827,0.9607843137254902,0.11094545578187358
0.5952227243382827,0.9625668449197861,0.1107042475738502
0.6042608134280181,0.9625668449197861,0.1047347781098968
0.6042608134280181,0.964349376114082,0.1043944660611135
0.6358941252420917,0.964349376114082,0.09112542812209028
0.6358941252420917,0.966131907308378,0.09096497850243843
0.6378308586184636,0.966131907308378,0.0906789824112559
0.6378308586184636,0.9679144385026738,0.09039372645371203
0.6513879922530665,0.9679144385026738,0.08717383889876736
0.6513879922530665,0.9696969696969697,0.08710106941118027
0.6520335700451905,0.9696969696969697,0.08665821034000981
0.6520335700451905,0.9714795008912656,0.0866261042133966
0.6565526145900581,0.9714795008912656,0.08537561146666131
0.6565526145900581,0.9732620320855615,0.08503228803906727
0.657843770174306,0.9732620320855615,0.0847925900928106
0.657843770174306,0.9750445632798574,0.08474187128201742
0.6675274370561652,0.9750445632798574,0.07892791900633202
0.6675274370561652,0.9768270944741533,0.07876979620296838
0.684312459651388,0.9768270944741533,0.07297095842649902
0.684312459651388,0.9786096256684492,0.07271735167846724
0.6894770819883796,0.9786096256684492,0.07062708602517512
0.6894770819883796,0.9803921568627451,0.0705515962322627
0.7146546158812137,0.9803921568627451,0.060603887273910986
0.7146546158812137,0.982174688057041,0.060525444443214366
0.7165913492575855,0.982174688057041,0.05900197021627785
0.7165913492575855,0.983957219251337,0.05858640136423161
0.7185280826339574,0.983957219251337,0.05760867101181827
0.7185280826339574,0.9857397504456328,0.057488935160630264
0.7204648160103292,0.9857397504456328,0.05712591617283057
0.7204648160103292,0.9875222816399287,0.05704361489150642
0.723047127178825,0.9875222816399287,0.05611114284260205
0.723047127178825,0.9893048128342246,0.05570414156340961
0.7249838605551969,0.9893048128342246,0.054918074204996246
0.7249838605551969,0.9910873440285205,0.05457273566386982
0.7449967721110394,0.9910873440285205,0.047119634024073744
0.7449967721110394,0.9928698752228164,0.04710962140278435
0.7482246610716591,0.9928698752228164,0.04617416839982413
0.7482246610716591,0.9946524064171123,0.045882600398639554
0.8708844415752098,0.9946524064171123,0.01664233986234821
0.8708844415752098,0.9964349376114082,0.016640506147099842
0.9173660426081343,0.9964349376114082,0.010079303524938956
0.9173660426081343,0.9982174688057041,0.010071396022713041
0.9186571981923822,0.9982174688057041,0.009885106074526868
0.9186571981923822,1.0,0.009439284057209275
1.0,1.0,0.0010340973758573729
